-8.000000000000000000e+00	nan
-7.799999999999999822e+00	1.340567073170731783e+04
-7.599999999999999645e+00	1.502101937984496180e+04
-7.400000000000000355e+00	1.459204428044280394e+04
-7.200000000000000178e+00	1.366060701754385991e+04
-7.000000000000000000e+00	1.500127333333333263e+04
-6.799999999999999822e+00	1.502254746835443075e+04
-6.599999999999999645e+00	1.378741916167664749e+04
-6.400000000000000355e+00	1.378764305949008485e+04
-6.200000000000000178e+00	1.586160695187165766e+04
-6.000000000000000000e+00	1.539156675062972317e+04
-5.799999999999999822e+00	1.517213507109004786e+04
-5.599999999999999645e+00	1.498768000000000029e+04
-5.400000000000000355e+00	1.427500833333333321e+04
-5.199999999999999289e+00	1.538161553398058277e+04
-5.000000000000000000e+00	1.688676311030741272e+04
-4.799999999999999822e+00	1.545253277310924386e+04
-4.599999999999999645e+00	1.474644875776397566e+04
-4.400000000000000355e+00	1.468657428571428500e+04
-4.199999999999999289e+00	1.516795549738219961e+04
-4.000000000000000000e+00	1.449644219308700849e+04
-3.799999999999999822e+00	1.494827801724137862e+04
-3.599999999999999645e+00	1.516741102514506747e+04
-3.399999999999999467e+00	1.469513867355727780e+04
-3.199999999999999289e+00	1.407615577507598755e+04
-3.000000000000000000e+00	1.539269102990033207e+04
-2.799999999999999822e+00	1.488403458213256454e+04
-2.599999999999999645e+00	1.549331662531017355e+04
-2.399999999999999467e+00	1.514465732484076398e+04
-2.199999999999999289e+00	1.527536264929424578e+04
-2.000000000000000000e+00	1.559296152662357599e+04
-1.799999999999999822e+00	1.562817177271537003e+04
-1.599999999999999645e+00	1.470405584096493112e+04
-1.399999999999999467e+00	1.513262811183454687e+04
-1.199999999999999289e+00	1.491651108537392429e+04
-1.000000000000000000e+00	1.510775281710488343e+04
-7.999999999999998224e-01	1.517689456174024235e+04
-5.999999999999996447e-01	1.502625014435847152e+04
-3.999999999999994671e-01	1.504435304793423711e+04
-1.999999999999992895e-01	1.506729305964840933e+04
0.000000000000000000e+00	1.486769919999999911e+04
2.000000000000010658e-01	1.513035470390378214e+04
4.000000000000003553e-01	1.501235514721684922e+04
5.999999999999996447e-01	1.483891733800350266e+04
8.000000000000007105e-01	1.494328993236212227e+04
1.000000000000000000e+00	1.511102987281869355e+04
1.200000000000001066e+00	1.466258934062179651e+04
1.400000000000000355e+00	1.497349150849150828e+04
1.600000000000001421e+00	1.471622004716981064e+04
1.800000000000000711e+00	1.494191874474642827e+04
2.000000000000000000e+00	1.495581469115191976e+04
2.200000000000001066e+00	1.466856227616394790e+04
2.400000000000000355e+00	1.524845179584121070e+04
2.600000000000001421e+00	1.529904464285714312e+04
2.800000000000000711e+00	1.497280666231221403e+04
3.000000000000000000e+00	1.487349697428139189e+04
3.200000000000001066e+00	1.558304683434518665e+04
3.400000000000000355e+00	1.495064306784660766e+04
3.600000000000001421e+00	1.501302869757174449e+04
3.800000000000000711e+00	1.492598031980319865e+04
4.000000000000000000e+00	1.498226902173913004e+04
4.200000000000001066e+00	1.529132835820895525e+04
4.400000000000000355e+00	1.519805228758169869e+04
4.600000000000001421e+00	1.544556583629893248e+04
4.800000000000000711e+00	1.574595945945946005e+04
5.000000000000000000e+00	1.422739039665970813e+04
5.200000000000001066e+00	1.510588963963963943e+04
5.400000000000000355e+00	1.421599029126213645e+04
5.600000000000001421e+00	1.499121875000000000e+04
5.800000000000000711e+00	1.489752513966480365e+04
6.000000000000000000e+00	1.405518805970149333e+04
6.200000000000001066e+00	1.583650636942675192e+04
6.400000000000000355e+00	1.609774915254237203e+04
6.600000000000001421e+00	1.601784115523465698e+04
6.800000000000000711e+00	1.560209578544061333e+04
7.000000000000000000e+00	1.422185365853658550e+04
7.200000000000001066e+00	1.433173275862069022e+04
7.400000000000000355e+00	1.528646575342465803e+04
7.600000000000001421e+00	1.377623076923076951e+04
7.800000000000000711e+00	1.653291370558375638e+04
8.000000000000000000e+00	nan
