-8.000000000000000000e+00	4.094891407071051259e-01
-7.799999999999999822e+00	9.601814333821775405e-01
-7.599999999999999645e+00	9.915599115972814070e-01
-7.400000000000000355e+00	1.066868259313530576e+00
-7.200000000000000178e+00	1.115504900546941514e+00
-7.000000000000000000e+00	1.142176607029779856e+00
-6.799999999999999822e+00	1.338292095874178855e+00
-6.599999999999999645e+00	1.421445063144203935e+00
-6.400000000000000355e+00	1.481064171752901171e+00
-6.200000000000000178e+00	1.578337454219723268e+00
-6.000000000000000000e+00	1.717971682276935308e+00
-5.799999999999999822e+00	1.777590790885632543e+00
-5.599999999999999645e+00	1.984688747105317841e+00
-5.400000000000000355e+00	2.103926964322712312e+00
-5.199999999999999289e+00	2.293766757524090760e+00
-5.000000000000000000e+00	2.504002561565286555e+00
-4.799999999999999822e+00	2.798960256787262679e+00
-4.599999999999999645e+00	3.104900419384525101e+00
-4.400000000000000355e+00	3.299446984318168852e+00
-4.199999999999999289e+00	3.719918592400560442e+00
-4.000000000000000000e+00	3.941136863817042535e+00
-3.799999999999999822e+00	4.237663482949773908e+00
-3.599999999999999645e+00	4.810320710375418862e+00
-3.399999999999999467e+00	5.293549274888017742e+00
-3.199999999999999289e+00	5.783053535043637616e+00
-3.000000000000000000e+00	6.457690816668370637e+00
-2.799999999999999822e+00	6.992693870235890508e+00
-2.599999999999999645e+00	7.642228369288540435e+00
-2.399999999999999467e+00	8.221161292357205497e+00
-2.199999999999999289e+00	9.328821573350371210e+00
-2.000000000000000000e+00	9.529643833927035956e+00
-1.799999999999999822e+00	1.030155439801859174e+01
-1.599999999999999645e+00	1.100286338612616177e+01
-1.399999999999999467e+00	1.128997646179436209e+01
-1.199999999999999289e+00	1.154257321142594783e+01
-1.000000000000000000e+00	1.175280901546714318e+01
-7.999999999999998224e-01	1.171358591769826418e+01
-5.999999999999996447e-01	1.092284826667764719e+01
-3.999999999999994671e-01	1.030626116975085615e+01
-1.999999999999992895e-01	9.658295594608961920e+00
0.000000000000000000e+00	8.770284661121523939e+00
2.000000000000010658e-01	7.731657032201586510e+00
4.000000000000003553e-01	6.911109826876621121e+00
5.999999999999996447e-01	5.718727654702674634e+00
8.000000000000007105e-01	5.142932579455519182e+00
1.000000000000000000e+00	4.308265058933756997e+00
1.200000000000001066e+00	3.547336962217489287e+00
1.400000000000000355e+00	2.973110810881089083e+00
1.600000000000001421e+00	2.631085398336456826e+00
1.800000000000000711e+00	2.296904605345601258e+00
2.000000000000000000e+00	1.868588377709433646e+00
2.200000000000001066e+00	1.674041812775789895e+00
2.400000000000000355e+00	1.430858606608735206e+00
2.600000000000001421e+00	1.284948682908502171e+00
2.800000000000000711e+00	1.192382172173946042e+00
3.000000000000000000e+00	1.074712878867306598e+00
3.200000000000001066e+00	8.958555530412146695e-01
3.400000000000000355e+00	8.613392270046004162e-01
3.600000000000001421e+00	8.221161292357206385e-01
3.800000000000000711e+00	7.060157598398364431e-01
4.000000000000000000e+00	6.887575968215292610e-01
4.200000000000001066e+00	5.428476731212964479e-01
4.400000000000000355e+00	5.883464665331969989e-01
4.600000000000001421e+00	5.334341296567652879e-01
4.800000000000000711e+00	4.361608471899433570e-01
5.000000000000000000e+00	4.440054667437193237e-01
5.200000000000001066e+00	4.220405319931466726e-01
5.400000000000000355e+00	4.157648363501258992e-01
5.600000000000001421e+00	3.530078799199182216e-01
5.800000000000000711e+00	3.404564886338766749e-01
6.000000000000000000e+00	2.196493475057268718e-01
6.200000000000001066e+00	2.792684561144241906e-01
6.400000000000000355e+00	2.431832061670547718e-01
6.600000000000001421e+00	2.322007387917684185e-01
6.800000000000000711e+00	2.306318148810132251e-01
7.000000000000000000e+00	1.380653041464569020e-01
7.200000000000001066e+00	1.412031519679672886e-01
7.400000000000000355e+00	9.727328246682190316e-02
7.600000000000001421e+00	4.392986950114537853e-02
7.800000000000000711e+00	6.275695643020768114e-03
8.000000000000000000e+00	0.000000000000000000e+00
